chequered_0066.jpg,[0.01532418],[8.3022474e-05],[3.4095037e-10],[5.50080149e-11],[3.5262812e-21],[6.35641249e-14],[6.65700844e-21]
bubbly_0105.jpg,[0.00173492],[3.03179659e-07],[2.475751e-11],[6.90914116e-12],[-1.39896804e-23],[1.42890707e-15],[-8.92732925e-23]
108.jpg,[0.001034],[9.32674927e-09],[7.22110762e-11],[5.4433444e-12],[-6.09886952e-23],[2.88834911e-16],[-8.90338996e-23]
bubbly_0150.jpg,[0.00090906],[1.18864168e-07],[1.20076154e-11],[4.67640256e-12],[3.42882789e-23],[1.4539637e-15],[7.23167782e-24]
bubbly_0128.jpg,[0.00067525],[9.04126193e-09],[4.7478822e-12],[3.09799324e-14],[-6.06855956e-27],[2.01910591e-18],[1.02148046e-26]
bumpy_0155.jpg,[0.00068918],[5.53046962e-09],[1.11736515e-15],[5.08941969e-14],[-2.32193502e-28],[-3.7665809e-18],[-3.05589951e-28]
921.jpg,[0.00099112],[5.44595663e-09],[3.37355648e-11],[2.86830904e-11],[3.5388506e-22],[-1.84810328e-15],[8.19061684e-22]
braided_0027.jpg,[0.00069013],[2.9542675e-10],[2.45795143e-14],[1.53743719e-14],[2.30553878e-28],[2.56626414e-19],[1.90179785e-28]
blotchy_0064.jpg,[0.00073556],[1.13786383e-07],[7.60486658e-17],[2.75347305e-18],[2.84381909e-35],[-5.97657222e-23],[2.79077714e-35]
902.jpg,[0.00223973],[1.00989348e-06],[2.25359746e-09],[9.36996107e-10],[1.31568086e-18],[8.39830715e-13],[-3.50568667e-19]
chequered_0102.jpg,[0.00142778],[1.7302785e-07],[4.98833662e-13],[2.0921875e-14],[-2.13461147e-27],[-8.12966878e-18],[-1.08465722e-28]
braided_0118.jpg,[0.00115355],[1.28171652e-07],[2.52459393e-11],[3.94267323e-12],[3.66170527e-23],[1.3339596e-15],[-1.43684914e-23]
braided_0177.jpg,[0.00204638],[6.95996672e-08],[3.68322961e-10],[4.84933498e-11],[6.48085881e-21],[7.05934761e-15],[3.14530696e-23]
chequered_0215.jpg,[0.00126151],[6.69581291e-10],[6.13067428e-12],[5.69198394e-14],[-3.22584728e-26],[1.03463892e-18],[9.48501852e-27]
50.jpg,[0.00158968],[3.13631949e-07],[9.75750012e-10],[8.56355958e-11],[-6.78871797e-21],[-2.75632251e-14],[2.38052307e-20]
braided_0107.jpg,[0.00129304],[5.64586866e-08],[3.04266291e-12],[1.54214031e-13],[-5.86001722e-26],[-2.74924397e-17],[8.78921259e-26]
blotchy_0125.jpg,[0.00072656],[8.96650238e-09],[4.10426282e-12],[1.52207583e-14],[2.4312136e-27],[5.46960943e-19],[2.92604104e-27]
bubbly_0064.jpg,[0.0029027],[4.09386088e-08],[7.60862687e-10],[8.13494226e-10],[-3.2004726e-19],[-1.00265678e-13],[5.54237277e-19]
920.jpg,[0.00210289],[2.18807503e-07],[1.74269456e-09],[7.99074696e-11],[-6.76370774e-22],[-1.9633757e-14],[2.9811234e-20]
bumpy_0136.jpg,[0.00268628],[7.92879712e-07],[1.33661736e-10],[1.10436339e-10],[9.96857709e-21],[6.61520104e-14],[8.98090924e-21]
248.jpg,[0.0015585],[4.89036085e-08],[2.84698245e-10],[4.4180433e-11],[-2.54345917e-21],[1.23318644e-15],[4.2523084e-21]
159.jpg,[0.00236377],[5.05719948e-08],[6.07567807e-12],[7.03892997e-10],[3.83399344e-20],[1.49111326e-13],[-2.54748906e-20]
bumpy_0198.jpg,[0.00096216],[6.32795711e-09],[1.87205049e-11],[1.35502085e-11],[2.14345752e-22],[-6.72547791e-16],[2.51232956e-23]
chequered_0167.jpg,[0.00138881],[6.95425093e-08],[1.98029559e-11],[1.83905209e-12],[-9.20753155e-24],[-3.86198929e-16],[-6.19624049e-24]
banded_0037.jpg,[0.],[0.],[0.],[0.],[0.],[0.],[0.]
38.jpg,[0.00145564],[1.30625908e-07],[6.82855293e-10],[7.9298876e-11],[1.64302519e-20],[-1.55832612e-15],[8.39980636e-21]
59.jpg,[0.00088197],[1.80450573e-08],[9.45861167e-11],[2.52549749e-12],[2.30391086e-23],[1.77735709e-16],[3.15085678e-23]
891.jpg,[0.00141993],[7.55617412e-09],[2.08397055e-10],[1.75631765e-11],[1.06040776e-21],[1.26763794e-15],[-6.74768922e-23]
7.jpg,[0.00171537],[4.34765113e-08],[1.22401775e-09],[7.88571411e-11],[1.81639661e-20],[-4.27545349e-15],[1.64405231e-20]
braided_0114.jpg,[0.00306108],[1.75789302e-06],[4.73945002e-10],[2.32437975e-09],[6.07415749e-19],[2.99898297e-12],[-2.36280723e-18]
blotchy_0018.jpg,[0.00186259],[7.8455392e-07],[5.66312372e-10],[2.25424179e-10],[3.3321743e-20],[1.75298143e-13],[-7.33271111e-20]
867.jpg,[0.00185462],[3.43745696e-07],[1.21335793e-09],[2.78980882e-10],[9.73016091e-20],[-6.83728545e-15],[-1.29916318e-19]
braided_0175.jpg,[0.00162193],[1.98086778e-07],[1.66794441e-10],[1.20295981e-10],[5.90833943e-21],[-2.78086131e-14],[1.5982812e-20]
bubbly_0164.jpg,[0.00087791],[1.85083195e-07],[4.64337522e-12],[1.06324567e-12],[-1.5097356e-24],[-3.8638723e-16],[-1.81713762e-24]
118.jpg,[0.00134525],[2.03983744e-07],[2.12227808e-11],[1.59158572e-11],[-2.69948461e-22],[3.95570418e-15],[-1.12659161e-22]
882.jpg,[0.00144526],[8.88032212e-09],[7.99705481e-11],[1.51536303e-11],[-3.79641927e-22],[2.89987331e-16],[3.66266043e-22]
176.jpg,[0.00096062],[8.13398116e-08],[5.77960299e-11],[7.0437764e-12],[-1.35723872e-22],[-1.91935107e-15],[-4.2158328e-23]
bumpy_0195.jpg,[0.00133231],[9.26614567e-08],[3.33423599e-11],[4.58607192e-11],[1.74555213e-21],[4.17314861e-15],[-4.11180114e-22]
braided_0143.jpg,[0.00149268],[3.4459022e-07],[4.66150096e-10],[7.08358595e-12],[4.06124174e-22],[2.31082563e-15],[-2.73669963e-23]
blotchy_0124.jpg,[0.00111484],[7.73436482e-07],[1.98563156e-10],[7.32640974e-11],[8.72887028e-21],[5.62583312e-14],[1.37574061e-21]
bubbly_0145.jpg,[0.00067407],[2.74382357e-09],[5.35314531e-12],[7.99483875e-14],[-5.18695783e-26],[-1.42215264e-18],[6.71237043e-27]
941.jpg,[0.00139939],[1.17944788e-07],[6.94203474e-12],[2.32560978e-11],[3.28362819e-23],[5.66519498e-15],[-2.93663888e-22]
152.jpg,[0.00104366],[6.01478636e-08],[1.69814837e-10],[7.9073957e-11],[8.31987975e-21],[3.51168081e-15],[-3.83930989e-21]
banded_0068.jpg,[0.00066993],[2.16262976e-08],[0.],[0.],[0.],[0.],[0.]
chequered_0189.jpg,[0.00138302],[1.03650763e-07],[5.88719161e-13],[5.67303706e-13],[-3.2738731e-25],[-1.82620917e-16],[1.7444884e-26]
braided_0141.jpg,[0.00115332],[3.21430392e-08],[6.16959131e-12],[2.22310876e-12],[-3.81696715e-24],[3.97291619e-16],[-7.29496612e-24]
bumpy_0114.jpg,[0.01146472],[3.03840007e-05],[1.22454275e-06],[3.19894029e-07],[-1.36818783e-13],[-1.37777024e-09],[1.46173139e-13]
chequered_0192.jpg,[0.0013342],[5.47934088e-09],[2.71038771e-12],[3.06637946e-13],[-2.58986618e-25],[-2.25361129e-17],[-1.05225263e-25]
